,start,end,label,label_text
13609,1189515,1189519,LOC,Wien
13610,1189537,1189541,LOC,Prag
13611,1189545,1189550,LOC,Leipz
13612,1189552,1189556,LOC,1787
13613,1189552,1189556,TIME,1787
13614,1189576,1189584,ORG,Widtmann
13615,1189576,1189584,PER,Widtmann
13616,1189719,1189731,LOC,französichen
13617,1189890,1189900,PER,Herr Verf.
13618,1190297,1190311,PER,Hrn. Verfasser
13619,1190386,1190404,PER,Hrn. Pr. Wollstein
13620,1190528,1190533,LOC,Malnz
13621,1190542,1190553,PER,H. Jsenbihl
13622,1190567,1190617,MISC,Concordantlae Hebralco- Latinae Versionis Vulgatae
13623,1190641,1190661,ORG,universität zu Mainz
13624,1190641,1190661,LOC,universität zu Mainz
13625,1190789,1190806,MISC,Natalis Alerander
13626,1190789,1190806,PER,Natalis Alerander
13627,1191108,1191116,PER,Abulfeda
13628,1191121,1191133,PER,Abulsaradsch
13629,1191108,1191116,MISC,Abulfeda
13630,1191121,1191133,MISC,Abulsaradsch
13631,1191195,1191202,PER,Jesaias
13632,1191207,1191214,PER,Homerus
13633,1191421,1191473,PER,"Hr. Erzbischof Hacca, so betitelter Nuntius zu Kölln"
13634,1191516,1191533,LOC,Erzdiocesen Mainz
13635,1191468,1191473,LOC,Kölln
13636,1191535,1191540,LOC,Trier
13637,1191545,1191550,LOC,Kolln
13638,1191609,1191616,LOC,Rußland
13639,1191652,1191667,PER,Hrn. Verfassers
13640,1191734,1191753,LOC,n seinem Vaterlande
13641,1192228,1192232,PER,1. I
13642,1192234,1192330,PER,"Johann Gottfried Essig d. Arzeney Doctors, und Mitglieds d. medicinischen Collegiums in Augoburg"
13643,1192294,1192330,ORG,medicinischen Collegiums in Augoburg
13644,1192322,1192330,LOC,Augoburg
13645,1192372,1192380,LOC,Augoburg
13646,1192382,1192386,TIME,1787
13647,1192401,1192410,PER,Verfasser
13648,1192975,1192981,PER,Tissot
13649,1193052,1193053,PER,H
13650,1193068,1193077,LOC,Frankfurt
13651,1193082,1193089,LOC,Leipzig
13652,1193090,1193094,TIME,1787
13653,1193128,1193169,PER,geistlichen Rath und Professor Herrn Jung
13654,1193290,1193368,MISC,"Ueber die Procurationen der Kirchenvisitatoren, besonders im Mainzer Erzstifte"
13655,1193351,1193358,LOC,Mainzer
13656,1193351,1193368,ORG,Mainzer Erzstifte
13657,1193370,1193379,LOC,Frantfutt
13658,1193384,1193391,ORG,Hermann
13659,1193384,1193391,PER,Hermann
13660,1193403,1193427,PER,Herrn Canonicus Kohlborn
13661,1193483,1193492,LOC,Göttingen
13662,1193592,1193597,LOC,Mainz
13663,1193603,1193607,ORG,Eraß
13664,1193603,1193607,PER,Eraß
13665,1193631,1193676,PER,geistlichen Raths und Professors Herru Beders
13666,1193686,1193694,PER,Kohlborn
13667,1193743,1193747,LOC,Wien
13668,1193792,1193795,LOC,beh
13669,1193797,1193811,ORG,Schule zu Wien
13670,1193797,1193811,LOC,Schule zu Wien
13671,1193858,1193864,LOC,österr
13672,1193891,1193897,LOC,österr
13673,1193936,1193961,PER,Hr. Mumelter v. Sebenthal
13674,1194325,1194346,PER,P Meinrado Sclwikardt
13675,1194347,1194358,ORG,benedictino
13676,1194359,1194369,LOC,ottoburano
13677,1194417,1194422,ORG,Franc
13678,1194417,1194422,PER,Franc
13679,1194424,1194438,MISC,Sal. Benzinger
13680,1194424,1194439,ORG,Sal. Benzinger.
13681,1194424,1194439,PER,Sal. Benzinger.
13682,1194440,1194444,TIME,1787
13683,1194512,1194517,MISC,Bibel
13684,1194615,1194620,MISC,Bibel
13685,1195173,1195177,PER,Verf
13686,1195306,1195310,PER,Verf
13687,1195530,1195534,PER,Verf
13688,1195678,1195682,PER,Verf
13689,1195697,1195701,PER,Gott
13690,1196372,1196376,PER,Verf
13691,1196731,1196735,PER,Verf
13692,1196932,1196936,PER,Seth
13693,1196978,1196983,PER,Calns
13694,1197006,1197010,PER,Seth
13695,1197218,1197223,PER,Cains
13696,1197275,1197279,PER,Seth
13697,1197322,1197327,PER,adamo
13698,1197337,1197343,PER,Henoch
13699,1197457,1197461,PER,Verf
13700,1197736,1197740,PER,Verf
13701,1197872,1197877,PER,Pauli
13702,1197881,1197889,PER,Ephesios
13703,1197881,1197889,LOC,Ephesios
13704,1198138,1198142,TIME,1520
13705,1198147,1198154,PER,christo
13706,1198537,1198540,PER,Dei
13707,1198351,1198358,PER,paulino
13708,1199063,1199069,PER,Gottes
13709,1199261,1199266,MISC,Bibel
13710,1199434,1199461,PER,H. Oepinus Prof. zu Rostoch
13711,1199454,1199461,LOC,Rostoch
13712,1199608,1199664,PER,Hr. Schelhorn bibliothekar und Stadtpfarrer in Memmingen
13713,1199655,1199664,LOC,Memmingen
13714,1199677,1199681,PER,Verf
13715,1199793,1199806,PER,Hr. Schelhorn
13716,1199830,1199840,PER,P. Mainrad
13717,1199938,1199942,TIME,1785
13718,1199993,1200000,PER,F. Sch.
13719,1200030,1200039,LOC,deutschen
13720,1200102,1200198,PER,"Gottlob August Tittel, hochf. badenschem Kirchenrath, und ordentl. Prof. d. Phios. zu Karlsruhe."
13721,1200132,1200142,LOC,badenschem
13722,1200188,1200197,LOC,Karlsruhe
13723,1200212,1200220,LOC,Nürnberg
13724,1200221,1200225,TIME,1787
13725,1200351,1200376,PER,Herrn Kirchenrathe Tittel
13726,1200856,1200865,LOC,deutscher
13727,1200899,1200907,PER,H. Verf.
13728,1200782,1200791,LOC,deutschen
13729,1200954,1200965,LOC,Deutschland
13730,1200985,1201002,LOC,deutschen Staaten
13731,1200985,1201002,ORG,deutschen Staaten
13732,1201057,1201066,LOC,Frankfurt
13733,1201067,1201071,TIME,1773
13734,1201212,1201216,PER,H. T
13735,1201311,1201328,LOC,deutschen Reiches
13736,1201311,1201328,ORG,deutschen Reiches
13737,1201612,1201618,PER,Recens
13738,1202338,1202346,ORG,Griechen
13739,1202249,1202256,PER,Meiners
13740,1202338,1202346,MISC,Griechen
13741,1202492,1202499,PER,Adelung
13742,1202649,1202655,PER,Recens
13743,1202881,1202888,MISC,firiren
13744,1202932,1202941,LOC,deutschen
13745,1202773,1202782,LOC,Germanien
13746,1202824,1202831,PER,Tacitus
13747,1202899,1202911,PER,H. Verfasser
13748,1203014,1203023,LOC,deutschen
13749,1203056,1203078,MISC,Karolingischen Stammes
13750,1203056,1203078,ORG,Karolingischen Stammes
13751,1203002,1203034,TIME,Anfange der deutschen Geschichte
13752,1203044,1203078,TIME,Abgange des Karolingischen Stammes
13753,1203112,1203122,MISC,Karolinger
13754,1203128,1203131,TIME,911
13755,1203165,1203169,PER,Kais
13756,1203160,1203190,EVENT,Tode Kais. Friederich d. Drit.
13757,1203160,1203195,TIME,Tode Kais. Friederich d. Drit. 1493
13758,1203171,1203190,PER,Friederich d. Drit.
13759,1203204,1203233,TIME,Zeit von Maximilian d. Ersten
13760,1203213,1203233,PER,Maximilian d. Ersten
13761,1203235,1203245,EVENT,Landfriede
13762,1203284,1203325,EVENT,Schlusse des dreyßigjährigen Krieges 1648
13763,1203247,1203274,TIME,Anfang der Reichsgeschichte
13764,1203321,1203325,TIME,1648
13765,1203355,1203369,LOC,westphälischen
13766,1203346,1203377,TIME,seit dem westphälischen Frieden
13767,1203355,1203377,EVENT,westphälischen Frieden
13768,1203379,1203386,PER,Leopold
13769,1203461,1203483,EVENT,Tod Ludwigs des Baiers
13770,1203465,1203483,PER,Ludwigs des Baiers
13771,1203559,1203568,LOC,deutschen
13772,1203580,1203595,PER,Karl dem Großen
13773,1203600,1203618,PER,Joseph den Zweyten
13774,1204218,1204221,PER,Rec
13775,1204446,1204463,LOC,unserm Vaterlande
13776,1204513,1204523,PER,Hrn. Verf.
13777,1204834,1204836,PER,Hu
13778,1204838,1204848,PER,Verfassers
13779,1204934,1204945,PER,Recensenten
13780,1204984,1204995,PER,Herr Tittel
13781,1205120,1205135,PER,Hr. Kirchenrath
13782,1205245,1205246,PER,A
13783,1205447,1205454,LOC,Leipzig
13784,1205460,1205467,ORG,Crusius
13785,1205460,1205467,PER,Crusius
13786,1205472,1205476,TIME,1787
13787,1205578,1205581,PER,Rec
13788,1205686,1205693,PER,Hallers
13789,1206219,1206227,PER,Richtern
13790,1207356,1207365,PER,Verfasser
13791,1207557,1207561,PER,Verf
13792,1208433,1208441,PER,r I.. L.
13793,1208597,1208604,LOC,Leipzig
13794,1208609,1208616,ORG,Crusius
13795,1208609,1208616,PER,Crusius
13796,1208618,1208622,TIME,1787
13797,1208727,1208738,PER,Recensenten
13798,1208811,1208822,PER,Herr Gmelin
13799,1209445,1209470,PER,Georgio Francisco Hofmann
13800,1209492,1209496,TIME,1787
13801,1209498,1209505,LOC,Lelpzig
13802,1209510,1209523,ORG,S. L. Crusius
13803,1209510,1209523,PER,S. L. Crusius
13804,1209752,1209766,PER,H. Dr. Hofmann
13805,1210002,1210010,PER,Verleger
13806,1210104,1210118,ORG,königl. Kammer
13807,1210137,1210147,LOC,Westerhofe
13808,1210158,1210162,TIME,1708
13809,1210190,1210194,TIME,1718
13810,1210220,1210236,LOC,Westerhoferforst
13811,1210241,1210245,TIME,1719
13812,1210264,1210275,LOC,Clausthaler
13813,1210314,1210318,TIME,1776
13814,1210320,1210323,TIME,777
13815,1210325,1210328,TIME,778
13816,1210330,1210333,TIME,782
13817,1210335,1210338,TIME,785
13818,1210353,1210369,LOC,Zellerfeldischen
13819,1210393,1210397,TIME,1783
13820,1210472,1210486,PER,von Rettberg's
13821,1210497,1210517,PER,Bergdrosts von Bülow
13822,1210531,1210536,PER,Kasts
13823,1210786,1210797,PER,Heinzmann's
13824,1210839,1210865,LOC,Zellerfelderforstdistrikte
13825,1210629,1210636,PER,Müllers
13826,1210737,1210756,LOC,Lautenthaler Forste
13827,1210781,1210785,TIME,1783
13828,1210945,1210949,TIME,1783
13829,1210955,1210959,TIME,1784
13830,1210961,1210971,PER,Meyenbergs
13831,1211013,1211040,LOC,"Harzeburger⸗ Forstdistrikt,"
13832,1211098,1211107,PER,von Uslar
13833,1211137,1211162,LOC,Herzberger Forstdistricte
13834,1211167,1211171,TIME,1784
13835,1211300,1211304,PER,Hase
13836,1211310,1211321,PER,Florencourt
13837,1211323,1211328,PER,Frike
13838,1211330,1211336,PER,Lüders
13839,1211338,1211345,PER,Tiemann
13840,1211347,1211354,PER,Götting
13841,1211356,1211361,PER,Busch
13842,1211363,1211372,PER,Rettstadt
13843,1211390,1211399,LOC,Clausthal
13844,1211446,1211450,TIME,1285
13845,1211454,1211459,TIME,17823
13846,1211460,1211470,PER,Weinschenk
13847,1211527,1211536,LOC,Rettstadt
13848,1211527,1211536,PER,Rettstadt
13849,1211567,1211571,TIME,1785
13850,1211660,1211664,TIME,1786
13851,1212483,1212490,LOC,Rußland
13852,1212547,1212558,LOC,wolfenbüttl
13853,1212598,1212621,PER,Gotthold Ephraim Leßing
13854,1212641,1212657,PER,C. A. E. Schmidt
13855,1212659,1212663,TIME,1787
13856,1212680,1212692,PER,Herr Schmidt
13857,1212747,1212764,LOC,wolfenbüttlischen
13858,1212779,1212785,PER,Leßing
13859,1212911,1212918,PER,Lessing
13860,1213047,1213054,LOC,Hamburg
13861,1213064,1213070,LOC,Berlin
13862,1213090,1213102,LOC,Braunschweig
13863,1213149,1213156,PER,Lessing
13864,1213564,1213577,PER,Herrn Schmidt
13865,1213627,1213640,PER,Herrn Schmidt
13866,1213675,1213687,PER,Herrn Leßing
13867,1213861,1213872,PER,Hr. Schmidt
13868,1214322,1214333,PER,Fragmentist
13869,1214381,1214385,MISC,A. T
13870,1215118,1215122,PER,Gott
13871,1215635,1215651,PER,Herr Fragmentist
13872,1215289,1215293,MISC,A. T
13873,1215366,1215370,PER,Gott
13874,1215823,1215827,MISC,A. T
13875,1215986,1215990,PER,H. V
13876,1216421,1216432,PER,Fragmentist
13877,1216310,1216321,PER,Hr. Schmidt
13878,1217659,1217672,PER,Fragmentisten
13879,1217760,1217768,PER,Hr. Sch.
13880,1217816,1217823,PER,Hrn. F.
13881,1217842,1217852,PER,Herr Schm.
13882,1217867,1217871,PER,Frag
13883,1217969,1217975,PER,Hr. F.
13884,1218001,1218007,PER,Jacobs
13885,1218009,1218016,PER,Simeons
13886,1218022,1218026,PER,Levi
13887,1218037,1218047,MISC,Sichemiten
13888,1218064,1218070,PER,Jacobs
13889,1218447,1218452,PER,Jacob
13890,1218601,1218607,PER,Simeon
13891,1218612,1218616,PER,Levi
13892,1219019,1219023,MISC,A. T
13893,1219121,1219131,PER,H. Schmidt
13894,1219387,1219409,PER,Josua der Diener Mosis
13895,1219516,1219521,PER,Mosis
13896,1219587,1219596,PER,Hr. Schm.
13897,1219874,1219895,PER,acobi Benigni Bossuet
13898,1220055,1220070,PER,Claudii Fleurii
13899,1220082,1220093,LOC,Farisiensis
13900,1220181,1220189,LOC,Coloniae
13901,1220195,1220221,ORG,Henricum Josephum Simonis.
13902,1220195,1220221,PER,Henricum Josephum Simonis.
13903,1220222,1220226,TIME,1787
13904,1220530,1220544,ORG,kathol. Kirche
13905,1220359,1220375,PER,Bischofs Bossuet
13906,1220706,1220727,TIME,in den Tagen Bossuets
13907,1220719,1220727,PER,Bossuets
13908,1220729,1220739,ORG,Katholiken
13909,1220744,1220756,ORG,Protestanten
13910,1220729,1220739,MISC,Katholiken
13911,1220744,1220756,MISC,Protestanten
13912,1221150,1221157,PER,Bossuet
13913,1221178,1221184,ORG,kathol
13914,1221362,1221366,PER,j. P
13915,1221604,1221647,PER,"Andreas Lorenz, hochf. Salzb. Churschmiede."
13916,1221627,1221632,LOC,Salzb
13917,1221634,1221656,LOC,Churschmiede. Salzburg
13918,1221664,1221694,LOC,hochf. Waisenhausbuchdruckerey
13919,1221671,1221694,ORG,Waisenhausbuchdruckerey
13920,1221696,1221700,TIME,1787
13921,1222121,1222144,LOC,oberdeutschen Provinzen
13922,1222277,1222287,PER,Hr. Lorenz
13923,1222318,1222324,LOC,Wiener
13924,1222318,1222350,PER,Wiener Thierarztes Hn. Wollstein
13925,1224759,1224794,ORG,hochfürstl. Salzburgische Regierung
13926,1224771,1224784,LOC,Salzburgische
13927,1224952,1224960,PER,Str.. n.
13928,1224973,1224981,PER,Hannikel
13929,1225027,1225040,LOC,Sulz am Nekar
13930,1225069,1225085,TIME,17ten Jul. 1787.
13931,1225174,1225182,LOC,Tübingen
13932,1225188,1225198,ORG,Heerbrandt
13933,1225188,1225198,PER,Heerbrandt
13934,1225808,1225812,PER,Verf
13935,1225904,1225919,LOC,Würtembergische
13936,1225950,1225970,TIME,seit mehreren Jahren
13937,1226182,1226192,LOC,Wirzburger
13938,1226182,1226211,MISC,Wirzburger gelẽhrten Anzetgen
13939,1226282,1226290,LOC,Wirzburg
13940,1226362,1226387,MISC,algemeinen Litteraturzeit
13941,1226413,1226422,PER,Receusent
13942,1226637,1226647,PER,H. Sammler
13943,1226875,1226881,PER,Recens
13944,1227136,1227142,PER,Recens
13945,1227948,1227954,PER,Gedite
13946,1228392,1228398,PER,Recens
13947,1229317,1229318,PER,S
13948,1231014,1231023,PER,virgiliae
13949,1231098,1231104,PER,Virgil
13950,1231250,1231256,MISC,Aeneis
13951,1232453,1232465,ORG,Nicolai Doll
13952,1232453,1232465,PER,Nicolai Doll
13953,1232467,1232471,TIME,1787
13954,1232513,1232525,ORG,katholischen
13955,1232643,1232667,ORG,Tridentiner Kirchenraths
13956,1233262,1233287,ORG,k. k. Religionscommission
13957,1233290,1233301,PER,Jbro röm. k
13958,1233303,1233304,PER,k
13959,1233675,1233684,ORG,Concilien
13960,1233306,1233333,PER,Majestät Joseph den Zweyten
13961,1233375,1233379,LOC,Wien
13962,1233383,1233390,LOC,Ollmütz
13963,1233391,1233395,TIME,1786
13964,1233588,1233594,ORG,Kirche
13965,1233978,1233984,ORG,Kirche
13966,1234593,1234604,PER,Abt Pistabo
13967,1234867,1234878,MISC,allg. L. Z.
13968,1235035,1235038,PER,Rec
13969,1235357,1235366,ORG,Concilien
13970,1235386,1235397,ORG,Tridentiner
13971,1235280,1235300,PER,Flamminius Cephalius
13972,1235386,1235397,EVENT,Tridentiner
13973,1235620,1235628,PER,Matthäus
13974,1235697,1235700,PER,Dei
13975,1235711,1235721,PER,Flamminius
13976,1236164,1236191,ORG,ersten Kirchenrath zu Nicäa
13977,1236048,1236054,PER,Hr. V.
13978,1236131,1236145,PER,Papst Siricius
13979,1236171,1236191,EVENT,Kirchenrath zu Nicäa
13980,1236186,1236191,LOC,Nicäa
13981,1236670,1236676,ORG,Kirche
13982,1236563,1236569,PER,Luther
13983,1236571,1236577,PER,Calvin
13984,1236583,1236590,PER,Wicleff
13985,1236740,1236743,PER,Rec
13986,1237001,1237005,PER,A. L
13987,1237054,1237057,PER,Joh
13988,1237059,1237151,PER,"Friedrich Lempe, Prof. der Mathem. u. Physik bey der churf. sächs. Bergakademie zu Freyberg."
13989,1237112,1237138,LOC,churf. sächs. Bergakademie
13990,1237112,1237124,ORG,churf. sächs
13991,1237126,1237150,ORG,Bergakademie zu Freyberg
13992,1237142,1237150,LOC,Freyberg
13993,1237180,1237187,LOC,Dresden
13994,1237195,1237201,PER,Walter
13995,1237195,1237217,ORG,Walterischen Buchhandl
13996,1237219,1237223,TIME,1787
13997,1237300,1237304,TIME,1785
13998,1237309,1237313,TIME,1786
13999,1237572,1237578,PER,Recens
14000,1237650,1237674,LOC,Bergakademie zu Freyberg
14001,1237650,1237674,ORG,Bergakademie zu Freyberg
14002,1237666,1237674,PER,Freyberg
14003,1237702,1237710,LOC,Schemniz
14004,1237985,1237994,PER,Minervens
14005,1238455,1238463,LOC,Schweden
14006,1238465,1238476,LOC,Churlachsen
14007,1238478,1238485,LOC,Hungarn
14008,1238487,1238494,LOC,Hanover
14009,1238496,1238504,LOC,Salzburg
14010,1238506,1238512,LOC,Böhmen
14011,1238514,1238524,LOC,Steiermark
14012,1238526,1238534,LOC,Kärnthen
14013,1238539,1238544,LOC,Tyrol
14014,1239619,1239635,PER,H. Herausgebers.
14015,1240060,1240071,PER,Recensenten
14016,1240185,1240200,PER,Herrn Maillard;
14017,1240240,1240253,PER,L. G. Karsten
14018,1240450,1240453,PER,Rec
14019,1241585,1241606,PER,Dr. S. Fr. Hermbstädt
14020,1241537,1241560,PER,Hrn. Dr. de la Metherie
14021,1241564,1241569,LOC,Paris
14022,1241714,1241724,PER,Hrn. Meyer
14023,1241729,1241744,PER,Ritter Bergmann
14024,1241872,1241887,PER,Herr Hermbstädt
14025,1241934,1241947,PER,Herrn Kirwans
14026,1241983,1241991,LOC,deutsche
14027,1242130,1242141,PER,Herrn Verf.
14028,1242235,1242238,PER,Rec
14029,1242782,1242792,PER,Kirwansche
14030,1242896,1242908,PER,Hrn. Karsten
14031,1242934,1242937,PER,Rec
14032,1243209,1243221,PER,Hrn. Kirwans
14033,1243466,1243476,PER,Herr Verf.
14034,1244046,1244049,PER,Rec
14035,1244185,1244188,PER,Rec
14036,1244233,1244261,LOC,Nieder⸗ und Oberdeutschlands
14037,1244266,1244279,PER,Herrn Werners
14038,1244525,1244540,PER,Cronstädtischen
14039,1244661,1244673,PER,Herr Karsten
14040,1244766,1244773,PER,Hrn. W.
14041,1245005,1245011,PER,Hr. W.
14042,1245436,1245447,PER,Hr. Karsten
14043,1245521,1245532,PER,Mr. de Isle
14044,1245590,1245593,PER,Rec
14045,1245687,1245698,PER,Kirwanschen
14046,1245831,1245842,PER,Wernerschen
14047,1245880,1245890,PER,Herr Verf.
14048,1245973,1245983,PER,Hr. Werner
14049,1246543,1246591,PER,churfürstl. sächsischen Kunstmeister Hrn. Menden
14050,1246543,1246553,LOC,churfürstl
14051,1246543,1246566,ORG,churfürstl. sächsischen
14052,1246555,1246566,LOC,sächsischen
14053,1246600,1246605,LOC,churf
14054,1246600,1246605,ORG,churf
14055,1246607,1246613,LOC,sächs.
14056,1246607,1246612,ORG,sächs
14057,1247108,1247122,PER,L. G. Karsten.
14058,1247127,1247137,PER,Hrn. Verf.
14059,1247150,1247167,PER,Hrn. Dr. Bertrams
14060,1249059,1249061,PER,Sr
14061,1249063,1249066,PER,Maj
14062,1249071,1249089,PER,Königs von Preußen
14063,1249082,1249089,LOC,Preußen
14064,1249175,1249191,PER,Hrn. v. Voltaire
14065,1249206,1249212,LOC,Lendon
14066,1249214,1249218,TIME,1787
14067,1249234,1249242,PER,Voltairs
14068,1249281,1249286,MISC,Bibel
14069,1249339,1249344,MISC,bible
14070,1249442,1249447,MISC,Bibel
14071,1249477,1249479,PER,Sr
14072,1249481,1249508,PER,Maj. des Königs von Preußen
14073,1249501,1249508,LOC,Preußen
14074,1249613,1249619,PER,Recens
14075,1249849,1249858,MISC,Holländer
14076,1249879,1249886,PER,Satanas
14077,1249892,1249896,PER,A. L
14078,1250276,1250281,LOC,oberd
14079,1250276,1250300,MISC,oberd. allg. Litteraturz
14080,1250654,1250665,MISC,allg. Litz.
14081,1250704,1250715,ORG,katholische
14082,1250735,1250744,LOC,deutschen
14083,1250839,1250843,TIME,1787
14084,1250866,1250870,TIME,1788
14085,1251077,1251089,PER,Zaunrithsche
14086,1251077,1251102,LOC,Zaunrithsche Buchhandlung
14087,1251077,1251102,ORG,Zaunrithsche Buchhandlung
14088,1251106,1251111,LOC,Grätz
14089,1251125,1251137,LOC,oberdeutsche
14090,1251125,1251159,ORG,oberdeutsche Staatszeitungscomtoir
14091,1251163,1251171,LOC,Salzburg
14092,1251871,1251883,ORG,Consistorien
14093,1252059,1252071,ORG,Consistorien
14094,1252922,1252943,PER,Ludwig Anton Muratori
14095,1253171,1253175,PER,Verf
14096,1253252,1253260,PER,Muratori
14097,1253341,1253373,MISC,Della Forza della fantasia umana
14098,1253529,1253535,PER,Teufel
14099,1253839,1253864,PER,Papstes Pius des Sechsten
14100,1253926,1253930,PER,Verf
14101,1254305,1254311,ORG,Kirche
14102,1254362,1254368,ORG,Kirche
14103,1255158,1255167,LOC,deutschen
14104,1255158,1255174,ORG,deutschen Kirche
14105,1256482,1256516,MISC,de stadio christianae philosophiae
14106,1256521,1256542,PER,Erasmus von Rotterdam
14107,1256663,1256670,PER,Christi
14108,1257135,1257139,PER,Verf
14109,1257385,1257395,PER,Verfassern
14110,1257616,1257626,PER,Verfassern
14111,1257760,1257764,PER,Verf
14112,1257926,1257930,PER,T. 5
14113,1257979,1257982,PER,Joh
14114,1257984,1257996,PER,Fried. Lempe
14115,1258132,1258165,PER,"J. Fr. Gmelin, Prof. zu Göttingen"
14116,1258156,1258165,LOC,Göttingen
14117,1258167,1258171,TIME,1786
14118,1258714,1258724,TIME,Trinitatis
14119,1258729,1258737,TIME,1590sten
14120,1258780,1258793,LOC,St. Annabergk
14121,1258814,1258818,TIME,1596
14122,1259074,1259091,LOC,Ober⸗ Erzgebirges
14123,1259225,1259239,LOC,Freybergischen
14124,1259564,1259571,LOC,Lachter
14125,1259965,1259974,PER,Hr. Lempe
14126,1260258,1260264,PER,Recens
14127,1260619,1260625,PER,Recens
14128,1260879,1260887,PER,L. S. C.
14129,1260919,1260924,ORG,Römer
14130,1260919,1260924,MISC,Römer
14131,1261045,1261061,ORG,römischen Neiche
14132,1261094,1261101,LOC,Leipzig
14133,1261106,1261119,ORG,S. L. Crusius
14134,1261106,1261120,PER,S. L. Crusius.
14135,1261121,1261125,TIME,1787
14136,1261551,1261566,ORG,römischen Volks
14137,1261551,1261566,MISC,römischen Volks
14138,1262176,1262180,PER,Verf
14139,1262463,1262497,TIME,Zeitraume vor dem Punischen Kriege
14140,1262481,1262497,EVENT,Punischen Kriege
14141,1262813,1262817,PER,Verf
14142,1262966,1262986,LOC,alten römischen Welt
14143,1263142,1263158,LOC,römis. Provinzen
14144,1263505,1263508,LOC,Rom
14145,1263588,1263591,LOC,röm
14146,1263651,1263660,LOC,römischen
14147,1263762,1263771,LOC,Stadt Rom
14148,1263722,1263728,LOC,Latium
14149,1263733,1263740,LOC,Jtalien
14150,1263749,1263771,EVENT,Erbauung der Stadt Rom
14151,1263816,1263821,ORG,Römer
14152,1263816,1263821,MISC,Römer
14153,1263957,1263961,PER,Verf
14154,1264000,1264013,TIME,Erbauung Roms
14155,1264000,1264013,EVENT,Erbauung Roms
14156,1264009,1264013,LOC,Roms
14157,1264022,1264064,EVENT,Aussohnung der Patricier mit den Plebejern
14158,1264022,1264064,TIME,Aussohnung der Patricier mit den Plebejern
14159,1264157,1264210,TIME,von Erbauung der Stadt bis zur Vertreibung der Könige
14160,1264161,1264179,EVENT,Erbauung der Stadt
14161,1264188,1264210,EVENT,Vertreibung der Könige
14162,1264279,1264284,ORG,Römer
14163,1264412,1264424,ORG,Sabinerinnen
14164,1264453,1264460,ORG,Sabiner
14165,1264465,1264470,ORG,Römer
14166,1264583,1264587,LOC,Alba
14167,1264663,1264672,ORG,Centurien
14168,1264675,1264692,ORG,Bund der Lateiner
14169,1264828,1264833,ORG,Römer
14170,1264238,1264245,PER,Romulus
14171,1264279,1264284,MISC,Römer
14172,1264403,1264424,EVENT,Raub der Sabinerinnen
14173,1264412,1264424,MISC,Sabinerinnen
14174,1264437,1264470,EVENT,Vereinigung der Sabiner und Römer
14175,1264453,1264460,MISC,Sabiner
14176,1264465,1264470,MISC,Römer
14177,1264492,1264507,MISC,Tod des Romulus
14178,1264500,1264507,PER,Romulus
14179,1264524,1264545,PER,Numa Tullus Hostilius
14180,1264548,1264556,MISC,Horatier
14181,1264558,1264567,MISC,Curiatier
14182,1264568,1264587,EVENT,Zerstörung von Alba
14183,1264590,1264603,PER,Ancus Martius
14184,1264606,1264635,PER,Lucius Tarauinius der Aeltere
14185,1264638,1264660,PER,Servius Tullius Census
14186,1264675,1264692,EVENT,Bund der Lateiner
14187,1264684,1264692,MISC,Lateiner
14188,1264693,1264722,PER,Lucius Tarquinius der Jüngere
14189,1264828,1264833,MISC,Römer
14190,1264863,1264940,TIME,von der Vertreibung der Konige bis zur Aussohnung der Patricier und Plebejer.
14191,1264871,1264893,EVENT,Vertreibung der Konige
14192,1264902,1264939,EVENT,Aussohnung der Patricier und Plebejer
14193,1265095,1265103,LOC,Carthags
14194,1265385,1265394,ORG,Decemvirs
14195,1265507,1265511,LOC,Veji
14196,1265537,1265545,ORG,Galliern
14197,1264971,1264979,PER,Tarquins
14198,1265052,1265058,PER,Brutus
14199,1265061,1265082,PER,P. Valerius Publicola
14200,1265061,1265103,EVENT,P. Valerius Publicola Bündniß mit Carthags
14201,1265106,1265128,EVENT,Krieg mit dem Porsenna
14202,1265120,1265128,PER,Porsenna
14203,1265263,1265271,PER,Coriolan
14204,1265287,1265306,PER,Cassius Viscellinus
14205,1265321,1265327,MISC,Fabier
14206,1265432,1265468,PER,Präfectus Annonä Quintus Cincinnatus
14207,1265493,1265511,EVENT,Eroberung von Veji
14208,1265514,1265520,PER,Camill
14209,1265523,1265545,EVENT,Krieg mit den Galliern
14210,1265537,1265545,MISC,Galliern
14211,1265550,1265565,EVENT,Zerstorung Roms
14212,1265561,1265565,LOC,Roms
14213,1265598,1265611,PER,Ettingerschen
14214,1265598,1265624,ORG,Ettingerschen Buchhandlung
14215,1265707,1265711,TIME,1788
14216,1265886,1265924,PER,Herrn Raths und Bibliothelars Reichard
14217,1266237,1266241,TIME,1787
14218,1266307,1266327,PER,Johann Franz Regnard
14219,1266360,1266367,LOC,Dresden
14220,1266387,1266391,MISC,Ofen
14221,1266387,1266391,LOC,Ofen
14222,1266468,1266474,PER,Refers
14223,1266639,1266648,LOC,deutschen
14224,1266885,1266898,PER,Erster Prätor
14225,1266901,1266917,ORG,Aediles Currules
14226,1266765,1266775,PER,M. Manlius
14227,1266901,1266917,MISC,Aediles Currules
14228,1266996,1267001,ORG,Römer
14229,1266996,1267001,MISC,Römer
14230,1267074,1267082,LOC,Carthage
